Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2953.000,682,0.733,0.733727
2953.000,682,0.733,0.733727
2953.000,683,0.734,0.733727
2968.000,683,0.734,0.733727
2968.000,683,0.734,0.733818
2968.000,683,0.734,0.733818
2984.000,683,0.734,0.733909
2984.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3015.000,683,0.734,0.734000
3031.000,683,0.734,0.734000
3031.000,683,0.734,0.734000
3031.000,683,0.734,0.734000
3047.000,683,0.734,0.734000
3047.000,683,0.734,0.734000
3047.000,683,0.734,0.734000
3062.000,683,0.734,0.734000
3062.000,683,0.734,0.734000
3062.000,683,0.734,0.734000
3078.000,683,0.734,0.734000
3078.000,683,0.734,0.734000
3078.000,683,0.734,0.734000
3093.000,683,0.734,0.734000
3093.000,683,0.734,0.734000
3093.000,683,0.734,0.734000
3109.000,683,0.734,0.734091
3109.000,683,0.734,0.734091
3125.000,683,0.734,0.734091
3125.000,683,0.734,0.734091
3125.000,683,0.734,0.734091
3125.000,684,0.735,0.734091
3140.000,683,0.734,0.734091
3140.000,683,0.734,0.734091
3140.000,683,0.734,0.734091
3156.000,683,0.734,0.734182
3156.000,683,0.734,0.734273
3156.000,683,0.734,0.734273
3156.000,683,0.734,0.734364
3172.000,683,0.734,0.734455
3172.000,684,0.735,0.734545
3172.000,684,0.735,0.734636
3187.000,684,0.735,0.734727
3187.000,684,0.735,0.734818
3187.000,684,0.735,0.734909
3203.000,684,0.735,0.734909
3203.000,684,0.735,0.734909
3203.000,684,0.735,0.734909
3218.000,684,0.735,0.734909
3234.000,684,0.735,0.734909
3234.000,683,0.734,0.734909
3234.000,684,0.735,0.734818
3234.000,684,0.735,0.734818
3234.000,684,0.735,0.734818
3250.000,684,0.735,0.734727
3250.000,684,0.735,0.734727
3250.000,683,0.734,0.734818
3265.000,684,0.735,0.734818
3265.000,684,0.735,0.734818
3265.000,683,0.734,0.734818
3281.000,684,0.735,0.734818
3281.000,684,0.735,0.734818
3281.000,684,0.735,0.734909
3281.000,684,0.735,0.734909
3297.000,684,0.735,0.734909
3297.000,684,0.735,0.735000
3297.000,684,0.735,0.735000
3312.000,684,0.735,0.735000
3312.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3343.000,684,0.735,0.735000
3359.000,684,0.735,0.735000
3359.000,684,0.735,0.735000
3359.000,684,0.735,0.735000
3375.000,684,0.735,0.735182
3375.000,684,0.735,0.735182
3375.000,684,0.735,0.735182
3390.000,684,0.735,0.735182
3390.000,684,0.735,0.735182
3390.000,685,0.737,0.735182
3406.000,684,0.735,0.735182
3406.000,684,0.735,0.735182
3406.000,684,0.735,0.735182
3422.000,684,0.735,0.735182
3422.000,684,0.735,0.735182
3422.000,684,0.735,0.735000
3437.000,684,0.735,0.735000
3437.000,684,0.735,0.735000
3453.000,684,0.735,0.735000
3453.000,684,0.735,0.735182
3453.000,684,0.735,0.735182
3453.000,684,0.735,0.735182
3453.000,684,0.735,0.735182
3468.000,684,0.735,0.735364
3468.000,685,0.737,0.735364
3468.000,684,0.735,0.735545
3484.000,684,0.735,0.735545
3484.000,684,0.735,0.735727
3484.000,685,0.737,0.735727
3500.000,684,0.735,0.735909
3500.000,685,0.737,0.735727
3500.000,684,0.735,0.735909
3515.000,685,0.737,0.735909
3515.000,684,0.735,0.735909
3515.000,685,0.737,0.735727
3531.000,684,0.735,0.735727
3547.000,685,0.737,0.735545
3547.000,684,0.735,0.735727
3547.000,684,0.735,0.735545
3547.000,684,0.735,0.735545
3547.000,684,0.735,0.735364
3562.000,684,0.735,0.735545
3562.000,685,0.737,0.735636
3562.000,684,0.735,0.735909
3578.000,684,0.735,0.736182
3578.000,684,0.735,0.736455
3578.000,685,0.737,0.736727
3593.000,686,0.738,0.737000
3593.000,686,0.738,0.737091
3593.000,686,0.738,0.737455
3609.000,686,0.738,0.737727
3609.000,686,0.738,0.738091
3609.000,686,0.738,0.738182
3609.000,686,0.738,0.738182
3625.000,687,0.739,0.738273
3625.000,686,0.738,0.738273
3625.000,687,0.739,0.738364
3640.000,686,0.738,0.738364
3640.000,686,0.738,0.738455
3656.000,687,0.739,0.738455
3672.000,686,0.738,0.738364
3672.000,687,0.739,0.738364
3672.000,686,0.738,0.738273
3672.000,687,0.739,0.738273
3672.000,686,0.738,0.738364
3672.000,686,0.738,0.738364
3687.000,686,0.738,0.738364
3687.000,686,0.738,0.738364
3687.000,686,0.738,0.738364
3703.000,687,0.739,0.738273
3703.000,687,0.739,0.738364
3703.000,686,0.738,0.738364
3718.000,687,0.739,0.738455
3718.000,686,0.738,0.738455
3718.000,686,0.738,0.738545
3734.000,687,0.739,0.738455
3734.000,686,0.738,0.738455
3734.000,687,0.739,0.738545
3750.000,686,0.738,0.738455
3750.000,687,0.739,0.738455
3750.000,686,0.738,0.738455
3765.000,687,0.739,0.738364
3765.000,687,0.739,0.738455
3781.000,686,0.738,0.738455
3781.000,686,0.738,0.738545
3781.000,686,0.738,0.738545
3781.000,686,0.738,0.738636
3781.000,687,0.739,0.738636
3797.000,687,0.739,0.738636
3797.000,687,0.739,0.738727
3797.000,687,0.739,0.738818
3812.000,687,0.739,0.738909
3812.000,687,0.739,0.739000
3812.000,687,0.739,0.739000
3828.000,687,0.739,0.739000
3828.000,687,0.739,0.739000
3828.000,687,0.739,0.738909
3843.000,687,0.739,0.738909
3843.000,687,0.739,0.738909
3843.000,687,0.739,0.738909
3859.000,687,0.739,0.738909
3859.000,686,0.738,0.738909
3875.000,687,0.739,0.738909
3890.000,687,0.739,0.738909
3890.000,687,0.739,0.738909
3890.000,687,0.739,0.738909
3890.000,687,0.739,0.738818
3890.000,687,0.739,0.738909
3890.000,687,0.739,0.738909
3906.000,687,0.739,0.738909
3906.000,687,0.739,0.738909
3906.000,686,0.738,0.738909
3922.000,687,0.739,0.738909
3922.000,687,0.739,0.738909
3922.000,687,0.739,0.738909
3937.000,687,0.739,0.738909
3937.000,687,0.739,0.738909
3937.000,687,0.739,0.739000
3937.000,687,0.739,0.739000
3953.000,687,0.739,0.739000
3953.000,687,0.739,0.739000
3953.000,687,0.739,0.739000
3968.000,687,0.739,0.739000
3968.000,687,0.739,0.739000
3984.000,687,0.739,0.739000
4000.000,687,0.739,0.739000
4000.000,687,0.739,0.739091
4000.000,687,0.739,0.739091
4000.000,687,0.739,0.739091
4000.000,687,0.739,0.739091
4000.000,687,0.739,0.739091
4015.000,688,0.740,0.739091
4015.000,687,0.739,0.739182
4015.000,687,0.739,0.739273
4031.000,687,0.739,0.739273
4031.000,687,0.739,0.739273
4031.000,687,0.739,0.739273
4047.000,688,0.740,0.739273
4047.000,688,0.740,0.739273
4047.000,687,0.739,0.739273
4062.000,687,0.739,0.739273
4062.000,687,0.739,0.739273
4062.000,688,0.740,0.739364
4078.000,687,0.739,0.739364
4078.000,687,0.739,0.739364
4078.000,687,0.739,0.739455
4093.000,687,0.739,0.739545
4109.000,688,0.740,0.739636
4109.000,688,0.740,0.739636
4109.000,688,0.740,0.739727
4109.000,688,0.740,0.739818
4109.000,688,0.740,0.739909
4109.000,688,0.740,0.739909
4125.000,688,0.740,0.739909
4125.000,688,0.740,0.739909
4125.000,688,0.740,0.739909
4140.000,688,0.740,0.739909
4140.000,687,0.739,0.739818
4140.000,688,0.740,0.739818
4156.000,688,0.740,0.739818
4156.000,688,0.740,0.739818
4156.000,688,0.740,0.739818
4172.000,687,0.739,0.739818
4172.000,688,0.740,0.739909
4172.000,688,0.740,0.739909
4187.000,688,0.740,0.739909
4187.000,688,0.740,0.739909
4187.000,688,0.740,0.739909
4203.000,688,0.740,0.740000
4218.000,688,0.740,0.740091
4218.000,688,0.740,0.740091
4218.000,688,0.740,0.740091
4218.000,688,0.740,0.740091
4218.000,688,0.740,0.740091
4234.000,689,0.741,0.740091
4234.000,688,0.740,0.740091
4234.000,688,0.740,0.740091
4250.000,688,0.740,0.740091
4250.000,688,0.740,0.740091
4250.000,688,0.740,0.740091
4250.000,688,0.740,0.740000
4265.000,688,0.740,0.740000
4265.000,688,0.740,0.740000
4265.000,688,0.740,0.740091
4281.000,688,0.740,0.740182
4281.000,688,0.740,0.740182
4281.000,688,0.740,0.740273
4297.000,688,0.740,0.740364
4297.000,689,0.741,0.740455
4312.000,689,0.741,0.740545
4328.000,688,0.740,0.740545
4328.000,689,0.741,0.740636
4328.000,689,0.741,0.740727
4328.000,689,0.741,0.740818
4328.000,689,0.741,0.740818
