Time(ms),PCElapsed(ms),ADC,Voltage(V)
170707,4718.000,677,0.728
170712,4718.000,677,0.728
170717,4734.000,678,0.729
170722,4734.000,677,0.728
170727,4734.000,677,0.728
170732,4750.000,677,0.728
170737,4750.000,678,0.729
170742,4750.000,677,0.728
170747,4765.000,677,0.728
170752,4765.000,678,0.729
170757,4765.000,677,0.728
170762,4781.000,677,0.728
170767,4781.000,677,0.728
170772,4781.000,680,0.731
170777,4781.000,680,0.731
170782,4796.000,679,0.730
170787,4796.000,679,0.730
170792,4812.000,680,0.731
170797,4812.000,679,0.730
170802,4812.000,680,0.731
170807,4812.000,680,0.731
170812,4828.000,680,0.731
170817,4828.000,679,0.730
170822,4828.000,679,0.730
170827,4843.000,680,0.731
170832,4843.000,679,0.730
170838,4843.000,680,0.731
170843,4859.000,679,0.730
170848,4859.000,679,0.730
170853,4859.000,679,0.730
170858,4875.000,679,0.730
170863,4875.000,679,0.730
170868,4875.000,679,0.730
170873,4890.000,682,0.733
170878,4890.000,682,0.733
170883,4890.000,682,0.733
170888,4906.000,682,0.733
170893,4906.000,682,0.733
170898,4906.000,682,0.733
170903,4921.000,682,0.733
170908,4921.000,682,0.733
170913,4921.000,682,0.733
170918,4937.000,682,0.733
170923,4937.000,682,0.733
170928,4937.000,681,0.732
170933,4937.000,682,0.733
170938,4953.000,682,0.733
170943,4953.000,682,0.733
170948,4953.000,681,0.732
170953,4968.000,682,0.733
170958,4968.000,682,0.733
170963,4968.000,682,0.733
170968,4984.000,681,0.732
170973,4984.000,684,0.735
170978,4984.000,685,0.737
170983,5000.000,684,0.735
170988,5000.000,684,0.735
170993,5000.000,685,0.737
170998,5015.000,684,0.735
171003,5015.000,684,0.735
171008,5015.000,684,0.735
171013,5031.000,685,0.737
