Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
4234.000,669,0.719,0.719182
4234.000,669,0.719,0.719273
4234.000,669,0.719,0.719273
4250.000,669,0.719,0.719273
4250.000,669,0.719,0.719364
4250.000,670,0.720,0.719364
4265.000,670,0.720,0.719455
4265.000,669,0.719,0.719455
4265.000,669,0.719,0.719455
4281.000,670,0.720,0.719455
4281.000,670,0.720,0.719455
4281.000,670,0.720,0.719364
4296.000,669,0.719,0.719273
4296.000,669,0.719,0.719364
4296.000,669,0.719,0.719364
4312.000,669,0.719,0.719364
4312.000,669,0.719,0.719364
4312.000,669,0.719,0.719273
4343.000,670,0.720,0.719364
4343.000,669,0.719,0.719455
4343.000,670,0.720,0.719455
4343.000,670,0.720,0.719545
4343.000,669,0.719,0.719545
4343.000,670,0.720,0.719545
4359.000,670,0.720,0.719545
4359.000,669,0.719,0.719636
4359.000,670,0.720,0.719636
4359.000,669,0.719,0.719636
4375.000,669,0.719,0.719727
4375.000,670,0.720,0.719727
4375.000,670,0.720,0.719727
4390.000,670,0.720,0.719818
4390.000,670,0.720,0.719818
4390.000,670,0.720,0.719909
