Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
4047.000,664,0.714,0.714545
4047.000,664,0.714,0.714545
4047.000,665,0.715,0.714636
4047.000,665,0.715,0.714636
4047.000,664,0.714,0.714636
4047.000,665,0.715,0.714636
4047.000,664,0.714,0.714727
4047.000,665,0.715,0.714818
4047.000,665,0.715,0.714818
4047.000,665,0.715,0.714818
4047.000,665,0.715,0.714909
4047.000,665,0.715,0.714909
4063.000,665,0.715,0.715000
4063.000,665,0.715,0.715000
4063.000,665,0.715,0.715000
4079.000,665,0.715,0.715000
4079.000,665,0.715,0.715000
4079.000,665,0.715,0.715000
4094.000,665,0.715,0.715000
4094.000,665,0.715,0.715000
4094.000,665,0.715,0.715000
4094.000,665,0.715,0.715000
4110.000,665,0.715,0.715000
4110.000,665,0.715,0.714909
4141.000,665,0.715,0.714909
4172.000,665,0.715,0.714909
4172.000,665,0.715,0.714909
4172.000,665,0.715,0.714909
4172.000,664,0.714,0.714909
4172.000,665,0.715,0.714909
4172.000,665,0.715,0.715000
4172.000,665,0.715,0.715000
4172.000,665,0.715,0.715000
4172.000,665,0.715,0.715000
4172.000,665,0.715,0.715091
4172.000,666,0.716,0.715091
4172.000,665,0.715,0.715091
4188.000,665,0.715,0.715091
4188.000,665,0.715,0.715091
4188.000,665,0.715,0.715091
4204.000,665,0.715,0.715091
4204.000,665,0.715,0.715000
4204.000,665,0.715,0.715000
4219.000,665,0.715,0.715000
4219.000,665,0.715,0.715000
4219.000,665,0.715,0.715000
4235.000,665,0.715,0.715000
4235.000,665,0.715,0.715000
4235.000,665,0.715,0.715091
4266.000,665,0.715,0.715182
4282.000,665,0.715,0.715182
4297.000,665,0.715,0.715182
4297.000,665,0.715,0.715182
4297.000,666,0.716,0.715182
4297.000,666,0.716,0.715182
4297.000,665,0.715,0.715182
4313.000,665,0.715,0.715182
4313.000,665,0.715,0.715182
4313.000,665,0.715,0.715182
4313.000,665,0.715,0.715091
4313.000,665,0.715,0.715091
4313.000,665,0.715,0.715182
4313.000,665,0.715,0.715182
4313.000,665,0.715,0.715182
