Time(ms),PCElapsed(ms),ADC,Voltage(V)
611283,4391.000,640,0.688
611288,4391.000,640,0.688
611293,4406.000,640,0.688
611298,4406.000,640,0.688
611303,4406.000,640,0.688
611308,4422.000,640,0.688
611313,4422.000,640,0.688
611318,4422.000,640,0.688
611323,4437.000,640,0.688
611328,4437.000,641,0.689
611333,4437.000,641,0.689
611338,4437.000,641,0.689
611343,4453.000,640,0.688
611348,4453.000,640,0.688
611353,4453.000,640,0.688
611358,4484.000,640,0.688
611363,4500.000,640,0.688
611368,4500.000,641,0.689
611373,4500.000,641,0.689
611378,4500.000,640,0.688
611383,4500.000,640,0.688
611388,4500.000,640,0.688
611393,4500.000,641,0.689
611398,4500.000,640,0.688
611403,4516.000,641,0.689
611408,4516.000,641,0.689
611414,4516.000,641,0.689
611419,4531.000,641,0.689
611424,4531.000,641,0.689
611429,4531.000,641,0.689
611434,4547.000,640,0.688
611439,4547.000,640,0.688
611444,4547.000,641,0.689
611449,4562.000,641,0.689
611454,4562.000,641,0.689
611459,4562.000,641,0.689
611464,4578.000,641,0.689
611469,4594.000,641,0.689
611474,4625.000,641,0.689
611479,4625.000,641,0.689
611484,4625.000,641,0.689
611489,4625.000,641,0.689
611494,4625.000,641,0.689
611499,4625.000,641,0.689
611504,4625.000,641,0.689
611509,4625.000,641,0.689
611514,4625.000,642,0.690
611519,4625.000,641,0.689
611524,4625.000,641,0.689
611529,4641.000,641,0.689
611534,4641.000,641,0.689
611539,4641.000,641,0.689
611544,4656.000,641,0.689
611549,4656.000,641,0.689
611554,4656.000,641,0.689
611559,4672.000,641,0.689
611564,4672.000,641,0.689
611569,4672.000,641,0.689
611574,4687.000,641,0.689
611579,4687.000,641,0.689
611584,4687.000,641,0.689
611589,4719.000,642,0.690
611594,4719.000,641,0.689
611599,4719.000,641,0.689
611604,4719.000,641,0.689
611609,4719.000,642,0.690
611614,4719.000,642,0.690
611619,4750.000,642,0.690
611624,4750.000,642,0.690
611629,4750.000,642,0.690
611634,4750.000,641,0.689
611639,4750.000,642,0.690
611644,4750.000,642,0.690
611649,4750.000,642,0.690
611654,4766.000,641,0.689
611659,4766.000,641,0.689
611664,4766.000,641,0.689
611670,4781.000,641,0.689
611675,4781.000,642,0.690
611680,4781.000,642,0.690
611685,4797.000,642,0.690
611690,4797.000,643,0.691
611695,4797.000,642,0.690
611700,4812.000,642,0.690
611705,4812.000,642,0.690
611710,4812.000,642,0.690
611715,4844.000,642,0.690
611720,4859.000,642,0.690
611725,4859.000,643,0.691
611730,4859.000,643,0.691
611735,4859.000,643,0.691
611740,4859.000,642,0.690
611745,4859.000,642,0.690
611750,4859.000,642,0.690
611755,4859.000,643,0.691
611760,4875.000,642,0.690
611765,4875.000,641,0.689
611770,4875.000,642,0.690
611775,4875.000,642,0.690
611780,4891.000,642,0.690
611785,4891.000,642,0.690
611790,4891.000,642,0.690
611795,4906.000,642,0.690
611800,4906.000,642,0.690
611805,4906.000,642,0.690
611810,4922.000,642,0.690
611815,4922.000,642,0.690
611820,4922.000,642,0.690
611825,4937.000,643,0.691
611830,4937.000,642,0.690
611835,4937.000,643,0.691
611840,4984.000,642,0.690
611845,4984.000,642,0.690
611850,4984.000,642,0.690
611855,4984.000,642,0.690
611860,4984.000,642,0.690
611865,4984.000,642,0.690
611870,4984.000,643,0.691
611875,4984.000,642,0.690
611880,4984.000,642,0.690
611885,4984.000,642,0.690
611890,5000.000,642,0.690
611895,5000.000,642,0.690
611900,5000.000,642,0.690
611905,5016.000,643,0.691
