Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2594.000,678,0.729,0.728909
2594.000,678,0.729,0.728909
2594.000,678,0.729,0.728909
2610.000,678,0.729,0.728909
2610.000,677,0.728,0.728909
2610.000,678,0.729,0.728909
2625.000,678,0.729,0.728818
2625.000,678,0.729,0.728727
2625.000,678,0.729,0.728727
2641.000,678,0.729,0.728727
2641.000,678,0.729,0.728818
2641.000,677,0.728,0.728818
2657.000,677,0.728,0.728818
2657.000,678,0.729,0.728818
2657.000,678,0.729,0.728818
2657.000,678,0.729,0.728818
2672.000,678,0.729,0.728818
2672.000,678,0.729,0.728909
2688.000,678,0.729,0.729000
2688.000,678,0.729,0.729000
2688.000,678,0.729,0.729000
2688.000,678,0.729,0.729000
2703.000,678,0.729,0.729000
2703.000,678,0.729,0.729000
2719.000,678,0.729,0.729000
2719.000,678,0.729,0.729000
2719.000,678,0.729,0.729000
2719.000,678,0.729,0.728909
2735.000,678,0.729,0.728909
2735.000,678,0.729,0.728909
2735.000,678,0.729,0.728909
2750.000,678,0.729,0.728909
2750.000,677,0.728,0.728909
2750.000,678,0.729,0.728909
2766.000,678,0.729,0.728909
2766.000,678,0.729,0.728909
2766.000,678,0.729,0.728909
2782.000,678,0.729,0.728909
2782.000,678,0.729,0.729000
2782.000,678,0.729,0.729000
2797.000,678,0.729,0.729000
2797.000,678,0.729,0.729000
2797.000,678,0.729,0.729000
2813.000,678,0.729,0.729000
2813.000,678,0.729,0.729000
2813.000,678,0.729,0.729000
2828.000,678,0.729,0.729000
2828.000,678,0.729,0.729000
2828.000,678,0.729,0.729000
2844.000,678,0.729,0.729000
2844.000,678,0.729,0.729000
2844.000,678,0.729,0.729000
2844.000,678,0.729,0.729000
2860.000,678,0.729,0.729000
2860.000,678,0.729,0.729000
2875.000,678,0.729,0.729000
2875.000,678,0.729,0.729000
2875.000,678,0.729,0.729000
2875.000,678,0.729,0.729000
2891.000,678,0.729,0.729000
2891.000,678,0.729,0.729000
2891.000,678,0.729,0.729000
2907.000,678,0.729,0.729000
2907.000,678,0.729,0.729000
2907.000,678,0.729,0.729000
2922.000,678,0.729,0.729000
2922.000,678,0.729,0.729000
2922.000,678,0.729,0.729000
2938.000,678,0.729,0.729000
2938.000,678,0.729,0.729000
2938.000,678,0.729,0.729000
2953.000,678,0.729,0.729000
2953.000,678,0.729,0.729091
2953.000,678,0.729,0.729091
2969.000,678,0.729,0.729182
2969.000,678,0.729,0.729182
2985.000,678,0.729,0.729182
2985.000,679,0.730,0.729182
2985.000,678,0.729,0.729182
2985.000,679,0.730,0.729182
2985.000,678,0.729,0.729182
3000.000,678,0.729,0.729182
3000.000,678,0.729,0.729182
3016.000,678,0.729,0.729091
3016.000,678,0.729,0.729091
3016.000,678,0.729,0.729000
3016.000,678,0.729,0.729000
3032.000,678,0.729,0.729091
3032.000,678,0.729,0.729091
3032.000,678,0.729,0.729091
3047.000,678,0.729,0.729091
3047.000,678,0.729,0.729091
3047.000,679,0.730,0.729091
3063.000,678,0.729,0.729182
3063.000,678,0.729,0.729273
3063.000,678,0.729,0.729364
3078.000,678,0.729,0.729545
3078.000,678,0.729,0.729727
3078.000,679,0.730,0.729818
